Episode,Reward,Actor_Loss,Critic_Loss,Duration
1379,0.011728866957128048,"[1.193005028099492e-09, 6.199142310592265e-10, 1.7103964078390987e-10, 1.1728219784234994e-10, -2.6534971997449475e-09]","[2.0439390482351882e-06, 2.2075307697377866e-06, 2.058606241917005e-06, 9.679298500486766e-07, 0.0004954696050845087]",5
1380,0.2775370981544256,"[-1.7963944221044414e-10, -1.1798030608023424e-10, -1.1162272495202075e-10, -1.3105606877505949e-10, -5.994316848445536e-11, -1.5671021771912486e-11, -5.25624032146621e-12, 1.0162538345570571e-11, 1.9552361466002033e-11, 3.7177375761254794e-11, 5.685319576231862e-11, 6.5494285342304615e-12, -3.997158506963139e-11, -8.609824658778464e-11, -7.269208152083095e-11, -5.95283891624554e-11, -4.670486913882499e-11, -7.631140858110896e-11, -4.1159967795190155e-11, 4.467537993192716e-13, 1.4341418677621398e-11, 5.381873419141314e-11, 5.2056588206728094e-11, 6.413981151753845e-11, 9.232793696245523e-11, 9.441249171349142e-11, 9.517832355587785e-11, 8.83793177530734e-11, 5.538986630471143e-11, 5.2603928157868296e-11, 4.824474847398008e-11, 3.4338046295268043e-10]","[2.2708218239131384e-06, 9.794871402846184e-07, 8.767684676058707e-07, 1.20863171559904e-06, 2.5284774096689944e-07, 1.728121645783176e-08, 1.944151728494603e-09, 7.267484392059487e-09, 2.690160272322828e-08, 9.726065286486119e-08, 2.2745183514416567e-07, 3.018467475968123e-09, 1.1243006525774035e-07, 5.216369345362182e-07, 3.718381265116477e-07, 2.4936068143688317e-07, 1.5349844773027144e-07, 4.0978744664244005e-07, 1.1921468967557303e-07, 1.4044820861869312e-11, 1.4473179099638855e-08, 2.0381992271722993e-07, 1.9069139511884714e-07, 2.894909982842364e-07, 5.998545020702295e-07, 6.272470045587397e-07, 6.374641543516191e-07, 5.496433459484251e-07, 2.158938769980523e-07, 1.9472246037821606e-07, 1.6378713496578712e-07, 8.297187378047965e-06]",32
1381,0.2179986611008644,"[-1.2559199513706432e-10, 2.8030380794241694e-10, 1.0254110061058697e-10, -2.1099480496111767e-10, -1.1416647141548886e-11, -2.979839031774789e-12, 1.1440449976252154e-10, 7.400747376040684e-11, 5.7517553220254314e-11, 5.487433424322674e-11, -4.099743114438503e-11, -4.063683070598678e-11, 5.796874785746198e-11, 2.37463416985495e-11, 1.4654945659775542e-11, 4.5252695904732243e-13, 8.130386121296684e-12, 3.4711348378957396e-11, 3.494627157096808e-11, 3.6574968748093184e-11, 3.231149028892766e-11, 2.7386207884783076e-11, 2.0983105877836472e-11, -2.531697421148671e-11, -3.328127010093773e-11, -2.114235730932279e-10]","[1.1099505172751378e-06, 5.528886958927615e-06, 7.399044648082054e-07, 3.132731762889307e-06, 9.171847281663759e-09, 6.248349060378189e-10, 9.210133384840447e-07, 3.854170245176647e-07, 2.3279866923076042e-07, 2.1189379140196252e-07, 1.1827501822381237e-07, 1.1620354456454152e-07, 2.3646536817523156e-07, 3.968013118083036e-08, 1.5112910034531524e-08, 1.4410153625910027e-11, 4.651596441362926e-09, 8.478571089653997e-08, 8.593724487582222e-08, 9.413424351123467e-08, 7.346723407408717e-08, 5.2776854886360525e-08, 3.098270084933574e-08, 4.5102776624617036e-08, 7.794342593570036e-08, 3.145476966892602e-06]",26
1382,0.0664020013064146,"[3.2401822891436893e-10, 1.1000268057559381e-10, 6.004886171639967e-11, 1.1756197404455548e-10, 1.9846282950375382e-10, 2.3864268894335794e-10, 2.0516013887750262e-10, 1.380654618410304e-10, 1.0707314201940932e-10, 8.230716802559712e-11, -1.2763744505761565e-09]","[4.617410525042942e-07, 3.784458613154129e-07, 2.537401826430141e-07, 9.72553380051977e-07, 2.771647814370226e-06, 4.007522420579335e-06, 2.9618677217513323e-06, 1.3413738315648516e-06, 8.067533485700551e-07, 4.767108521264163e-07, 0.00011463993723737076]",11
1383,0.3375236289575696,"[-3.068425791230567e-10, -8.29327786999734e-11, 4.938272447213565e-12, -7.214851632797448e-11, 3.4056316794428554e-11, 5.115553119994232e-11, 3.256151251407324e-11, -4.7815092163450146e-11, -3.86268829422054e-11, 3.6761708260835135e-11, -5.455192287479038e-12, -2.72830681657954e-11, -2.742872942662622e-11, -2.480060948273355e-11, -1.9758418859372462e-11, -3.147349394994059e-11, -2.4921401747812766e-11, -1.4652281124516442e-11, -2.8981266171623776e-12, 2.9231731618617474e-11, 1.0929480931398672e-10, 1.3814639709952559e-10, 1.5918112661328365e-10, 1.622684348001613e-10, 1.6469937913488053e-10, 1.5825386834311672e-10, 7.714940492009603e-11, 7.79865130806634e-11, 6.757661791256808e-11, 6.98086102812745e-11, 7.254553208158043e-11, 7.817791553010878e-11, 6.221468479283843e-11, 4.286310542611638e-11, 4.76780906422114e-11, 2.5902283790069092e-11, 2.6959771221024553e-11, 3.396838713087824e-11, 4.135536704752418e-11, 8.597967476875468e-11, 9.06892477781085e-11, 9.49427342300524e-11, 6.184349921056764e-09]","[6.625382866332075e-06, 4.839852749682905e-07, 1.716049524702612e-09, 3.6629796795750735e-07, 8.161595133060473e-08, 1.841470975705306e-07, 7.460859308139334e-08, 1.6088281995507714e-07, 1.0499268654484695e-07, 9.509793841289138e-08, 2.094111772876772e-09, 5.238007361185737e-08, 5.294086946605603e-08, 4.328170888356908e-08, 2.747160898763923e-08, 6.970591215349486e-08, 4.370434325551287e-08, 1.510741576282726e-08, 5.910366085437602e-10, 6.012966480284376e-08, 8.405794460486504e-07, 1.3429469163384056e-06, 1.7830473098001676e-06, 1.8528822920416133e-06, 1.908814283524407e-06, 1.7623347048356663e-06, 4.188368620816618e-07, 4.2797532273652905e-07, 3.2134579441844835e-07, 3.429238688568148e-07, 3.703403592680843e-07, 4.300786713429261e-07, 2.723739100929379e-07, 1.2928465764616703e-07, 1.5996221236491692e-07, 4.7212370901661416e-08, 5.114604917366705e-08, 8.119505423564988e-08, 1.2034928431603475e-07, 5.202011834626319e-07, 5.78750359636615e-07, 6.34312300462625e-07, 0.002691335044801235]",43
1384,0.029231682419776917,"[-1.7230707138882195e-10, 2.037565949297715e-10, 1.6486369214252505e-10, 1.3936209131149013e-10, 7.696910470089691e-11, 1.029236834648728e-10, -1.588489562109885e-09]","[2.0892284737783484e-06, 7.303701750061009e-07, 1.91262483895116e-06, 1.3666868881045957e-06, 4.1688147689455946e-07, 7.454359547409695e-07, 0.0001775613345671445]",7
1385,0.1448749639093876,"[2.454241532223733e-10, -1.0028335106770925e-10, -9.700952541269459e-11, -6.25277694205062e-12, 4.072298488005943e-12, 2.0150105542460217e-11, -4.8517641293432945e-11, -8.044410276797365e-11, -6.608492225668172e-11, -4.800604792160046e-12, -1.7655212361522565e-11, -1.833600112022271e-11, 1.6180614140215432e-11, 9.498347941505614e-11, 9.680035939485521e-11, 1.225363283063885e-10, 1.0713120668359721e-10, 9.158586389279577e-11, 1.0977075914908596e-09]","[4.238520887156483e-06, 7.076807264638774e-07, 6.622293540203827e-07, 2.751221472863108e-09, 1.1669678556813778e-09, 2.8571587762371564e-08, 1.6564527527407336e-07, 4.553739074708574e-07, 3.073155028232577e-07, 1.6217041043375957e-09, 2.1934392080424914e-08, 2.3658596859377212e-08, 1.8423396141997728e-08, 6.348568604153115e-07, 6.59376723888272e-07, 1.0565971706455457e-06, 8.07628566690255e-07, 5.902507496102771e-07, 8.479164534946904e-05]",19
1386,0.1329893795773387,"[1.539088995139437e-10, -5.026940530505897e-10, -4.6354933780357044e-11, 2.8037933086366706e-10, 1.246913822194884e-10, 5.413803433329534e-11, 4.098410846808953e-11, 1.9905856477042683e-11, -1.6221248302916713e-11, 7.927170725396948e-11, 1.0607383027494421e-10, 9.14228831527808e-11, 7.734613644005961e-11, 6.368950505875048e-11, 5.029111155296917e-11, 3.699241260535224e-11, 2.0021541716208624e-11, -3.4798832704296956e-09]","[4.1672274164739065e-07, 8.78136404480756e-07, 7.467004792260923e-09, 4.515808598171134e-07, 2.7352220399734506e-07, 2.0624558771942247e-07, 1.181981588160852e-07, 2.788312514212521e-08, 1.8516045585670327e-08, 4.4219737560524663e-07, 7.917648190414184e-07, 5.881518632122607e-07, 4.209756525597186e-07, 2.854404215213435e-07, 1.77976289705839e-07, 9.629528818777544e-08, 2.8208159363884988e-08, 0.0008521362324245274]",18
1387,0.33317839726805687,"[-2.4571281120877586e-10, -2.1665871874354536e-10, -4.762875094321828e-10, -3.7662323260079233e-10, -3.0597926969910816e-10, -2.496172435417776e-10, -2.1526960769513437e-10, -8.740032308995893e-11, -6.02895580681384e-11, -4.175860005006804e-11, -2.3014482680716597e-11, -4.600764756147735e-13, -4.268941103391377e-11, -5.572432099087976e-11, -8.307755178238452e-11, -6.657075585225769e-11, -6.189005558043803e-11, -3.949729779351152e-11, -1.7728931170357676e-11, 2.1637804395457927e-11, 3.791634107380704e-12, 5.95301655192948e-11, 4.325518068726275e-11, 1.6227021462644764e-11, 2.83608726781015e-11, 6.061285501290925e-11, 5.549250642333803e-11, 5.61906163959458e-12, 2.176148324040117e-11, 1.661648769968327e-11, -2.0801140757781278e-12, 9.251378309260705e-12, 1.915145993180989e-11, 2.7455818868427073e-11, 3.4005690624505647e-11, 3.86553046516358e-11, 4.124789745874047e-11, 4.7106341050096034e-09]","[4.248496679792879e-06, 3.303178345959168e-06, 1.5963130863383412e-05, 9.981456059904303e-06, 6.588153610209702e-06, 4.384588919492671e-06, 3.260957328166114e-06, 5.375337650548317e-07, 2.557784171131061e-07, 1.227076324994414e-07, 3.727194908265119e-08, 1.4894974142976025e-11, 1.2823898032365832e-07, 2.1850897269359848e-07, 4.856765372096561e-07, 3.11850669731939e-07, 2.6953890142067394e-07, 1.097777939662592e-07, 2.211794836171066e-08, 3.294626083061303e-08, 1.0116552040528859e-09, 2.4937554599091527e-07, 1.3166065571112995e-07, 1.8529227929775516e-08, 5.660031732190873e-08, 2.585289564649429e-07, 2.1669474392638222e-07, 2.221811845615207e-09, 3.33239675853747e-08, 1.942934524379325e-08, 3.0447666610200486e-10, 6.0227192122397355e-09, 2.5809731241110967e-08, 5.3045493331183025e-08, 8.137348572745395e-08, 1.0514725090615684e-07, 1.197245893536092e-07, 0.0015614873263984919]",38
1388,0.011515549384057522,"[-3.3486994427400774e-11, -4.57678450693777e-10, 2.8635587234759896e-09, 1.7770078741818907e-09, -1.0868306254963045e-08]","[7.89099985354369e-08, 9.212564577865123e-07, 9.015951945912093e-06, 6.172423127281945e-06, 0.0006785271689295769]",5
1389,0.057038314640522,"[7.7259094954929e-11, 2.687326194905637e-10, 1.7709703148405254e-10, 1.39321013059579e-10, 1.3061664250191285e-10, 2.0008486534273118e-10, 9.796520539229192e-11, 1.115052633560154e-10, 9.597291017460208e-11, -2.7606883445940866e-09]","[4.200286980449164e-07, 5.0818339332181495e-06, 2.2069993974582758e-06, 1.3658813031725003e-06, 1.2005402822978795e-06, 2.817138238242478e-06, 6.753414254490053e-07, 8.749241828809318e-07, 6.481521950263414e-07, 0.0005363082746043801]",10
1390,0.23813835065811872,"[2.2140515115731674e-11, 3.568701324035972e-12, 7.002221719121238e-11, 1.9933035777519592e-10, 2.0617110796372629e-10, 1.467572868785183e-10, 8.618972896501376e-11, 5.478551640125673e-11, 4.3973720498247104e-11, 2.524114597890481e-11, 7.127898965508805e-11, 9.401369960304606e-11, 1.1781510489417002e-10, 4.0802031892051005e-11, 2.2711613839598854e-11, 1.5305980441415734e-11, -3.836842302207266e-11, -5.857981461021566e-11, -5.906298367053253e-11, -5.903367378268243e-11, -1.0751800838537662e-10, -1.4067681741725124e-10, -1.3986235780638623e-10, -1.3958657840706934e-10, -1.400759647163241e-10, -1.4155339400634404e-10, -1.442397451478783e-10, -5.560255034176009e-10]","[3.4494917144911597e-08, 8.961900110904253e-10, 3.450256826909026e-07, 2.795931777654914e-06, 2.99113003165985e-06, 1.5155807204791927e-06, 5.227460633250303e-07, 2.1120841608990304e-07, 1.3607116500224947e-07, 4.483300131141732e-08, 3.575220262064249e-07, 6.219593160494696e-07, 9.767460369403125e-07, 1.1715027170566827e-07, 3.629741129884678e-08, 1.648549563526558e-08, 1.0359233471035623e-07, 2.4147695398824e-07, 2.454767979997996e-07, 2.4523322394998104e-07, 8.134710469676065e-07, 1.392594867866137e-06, 1.376516479467682e-06, 1.3710933899346855e-06, 1.3807242567054345e-06, 1.4100038470132858e-06, 1.4640287417932996e-06, 2.1755504349130206e-05]",28
1391,0.42448327504098415,"[6.650343054026564e-10, -5.985435064248534e-11, -5.88205109619544e-11, -1.7460523304979603e-10, -1.6497737898024667e-10, -1.4986591134746874e-10, -1.3286262368072954e-10, -1.0614976952982857e-10, -9.56799223184035e-11, 4.458656208995715e-13, 6.207834940541446e-11, 7.612045022087344e-11, 1.0682123241512187e-10, 1.48828518953259e-10, 1.5643487893957086e-10, 1.6366642763276928e-10, 1.5933211694463267e-10, 1.3356428463229264e-10, 1.0860114196820092e-10, 7.496404191842387e-11, 7.79518741222951e-11, 8.523937805593462e-11, 8.978508214685377e-11, 8.531398504318943e-11, 5.509282613447297e-11, 5.863044078013857e-11, 5.0657263106490547e-11, 5.571366284984336e-11, 4.82085552033773e-11, 5.0651934035972346e-11, 4.3422158230166374e-11, 4.1215034857211563e-11, 3.6765260974513936e-11, 2.9812600305101356e-11, 5.836931632474673e-11, 3.550937668905796e-11, 3.8320461387408855e-11, 4.0588869071322975e-11, 4.225509178668041e-11, 4.324985161674455e-11, 6.30846555549347e-11, 7.419887620985222e-11, 7.198309309730533e-11, 6.866063967381208e-11, 6.813150738027574e-11, 8.233381337818813e-11, -1.3393491871127594e-09]","[3.112202466581948e-05, 2.520990278753743e-07, 2.4346542204511934e-07, 2.1453306544572115e-06, 1.915263510454679e-06, 1.5804670283614541e-06, 1.2421824067132547e-06, 7.928988452476915e-07, 6.4420083845107e-07, 1.3989032154881897e-11, 2.711814772737853e-07, 4.077391508872097e-07, 8.029617220017826e-07, 1.558662347633799e-06, 1.722054548736196e-06, 1.884946073005267e-06, 1.7864315395854646e-06, 1.2553372243928607e-06, 8.299434171021858e-07, 3.954446583520621e-07, 4.2759521079460683e-07, 5.112817120789259e-07, 5.672676479662186e-07, 5.121771096128214e-07, 2.1358452784170368e-07, 2.418945257431915e-07, 1.8057728823350772e-07, 2.1842538444616366e-07, 1.6354147192032542e-07, 1.8053930261885398e-07, 1.3267910503600433e-07, 1.195338938941859e-07, 9.51163201534655e-08, 6.254310136455388e-08, 2.3974465079845686e-07, 8.872904544432458e-08, 1.0333351241342825e-07, 1.1592941007165791e-07, 1.2564287033001165e-07, 1.3162821232981514e-07, 2.8004458840769075e-07, 3.8741316643609025e-07, 3.646202060281212e-07, 3.317381356282567e-07, 3.266447663463623e-07, 4.770195687342493e-07, 0.00012623138900380582]",47
1392,0.2562400698661804,"[-8.966162534651545e-11, -4.1925577592971663e-11, 6.512125040603056e-12, 9.021051960989013e-11, 1.6492586463190406e-10, 2.0519855259415465e-10, 1.8029136517050404e-10, 1.5547120535419623e-10, 1.1795366072764324e-10, 8.596946071692813e-11, 8.767210568638717e-11, 8.607515394887244e-11, 7.923884465244058e-11, 6.035794780645531e-11, 6.625722887010355e-11, -3.396394710614148e-12, -1.1544544833985704e-11, -3.15525418292939e-11, -1.3413715971299922e-10, -9.770941000741828e-11, -1.0236346492664694e-10, -5.989165413611275e-11, 7.054690859265023e-11, 7.418399922132224e-11, 7.170864596561799e-11, 6.838708072054445e-11, 6.404910629642657e-11, 5.855316925762466e-11, 7.3772994657606e-11, 9.300739067796826e-10]","[5.65708717203961e-07, 1.2369092416975036e-07, 2.984180902387834e-09, 5.726562903873855e-07, 1.9140675249218475e-06, 2.9629768505401444e-06, 2.287333700223826e-06, 1.7009034536386025e-06, 9.790447847990436e-07, 5.200776058700285e-07, 5.408820129559899e-07, 5.213571512285853e-07, 4.418308208187227e-07, 2.5635904421505984e-07, 3.089201641159889e-07, 8.117382321870537e-10, 9.378497978218547e-09, 7.00564939393189e-08, 1.266128947463585e-06, 6.718192935295519e-07, 7.373431571977562e-07, 2.5241334355996514e-07, 3.502157710499887e-07, 3.8725781337234366e-07, 3.618451671627554e-07, 3.2909997571550775e-07, 2.8867279411315394e-07, 2.4125733943947125e-07, 3.8297864080050203e-07, 6.087158544687554e-05]",30
1393,0.07592946290969849,"[-2.2162142954140762e-10, 1.294101270588044e-09, 4.90347429327187e-10, 2.1840267094841437e-10, 8.407764068296686e-11, 8.953106311881953e-11, 1.5911806594548494e-10, 2.3044036123742728e-10, 2.0086535212904266e-10, 2.1874166367119585e-10, 3.601769438255076e-10, -1.7211156944085815e-09]","[3.8402600921472185e-07, 5.819571470055962e-06, 1.0574684665698442e-06, 3.7295205856935354e-07, 4.974400553692249e-07, 5.640624181069143e-07, 1.7816348645283142e-06, 3.736773578566499e-06, 2.8391591513354797e-06, 3.366996907061548e-06, 9.128753845288884e-06, 0.00020844899700023234]",12
1394,0.3683538166806102,"[-8.29150151315794e-11, -4.67856933750177e-11, -8.869883993956051e-11, -9.56941331731187e-11, -8.808954954364623e-11, -8.57465279335834e-11, -8.318502137116823e-11, -8.046186633636765e-11, -7.762147175016665e-11, -7.471179924722904e-11, -7.177015232118222e-11, -6.883205810881421e-11, -6.59277146763948e-11, -6.30890964470332e-11, -6.034284877332041e-11, -5.770851158048984e-11, -2.630607121023587e-10, -3.225402445128367e-10, -3.012825822157339e-10, -2.8945737473584643e-10, -2.567848433887576e-10, -2.4557425537530264e-10, -2.3854165864811705e-10, -2.303686408300365e-10, -2.212310612481616e-10, -2.112887920180384e-10, -2.1153748197555444e-10, -2.0451199067572645e-10, -1.9223203584495252e-10, -1.7804427376866272e-10, -1.3493740846914903e-10, -1.2135893678877352e-10, -1.1386981635386206e-10, -1.290692136501903e-10, -1.1880986472423416e-10, -1.304254620970724e-10, -1.3643043639266494e-10, -1.2604496613111138e-10, -1.2218494271909464e-10, -1.7749093861318954e-10, -1.7423752718404018e-10, -1.6163827221138405e-10, -1.4894398214782e-10, -1.4214408816659585e-10, -1.3383917585318983e-10, -5.554481763425656e-09]","[4.837779670197051e-07, 1.5403017528115015e-07, 5.536248295356927e-07, 6.443922302423744e-07, 5.460449870042794e-07, 5.173837962502148e-07, 4.869338567914383e-07, 4.5557504790849634e-07, 4.239781503656559e-07, 3.9278791064134566e-07, 3.624661530921003e-07, 3.333966560603585e-07, 3.0585511012759525e-07, 2.800840093186707e-07, 2.5623080546210986e-07, 2.3434702711710997e-07, 4.869581971433945e-06, 7.3206147135351785e-06, 6.387453595380066e-06, 5.895884441997623e-06, 4.640005499823019e-06, 4.243706825945992e-06, 4.004130005341722e-06, 3.7344480006140657e-06, 3.444069534452865e-06, 3.1414676868735114e-06, 3.1488671083934605e-06, 2.943182835224434e-06, 2.6003463062806986e-06, 2.230671952929697e-06, 1.281281129195122e-06, 1.0363900173615548e-06, 9.124244684244331e-07, 1.172262955151382e-06, 9.93309754449001e-07, 1.1970284958806587e-06, 1.3097917417326244e-06, 1.117971464736911e-06, 1.0505459613341372e-06, 2.216828306700336e-06, 2.136304374289466e-06, 1.8385189832770266e-06, 1.5610817172273528e-06, 1.4217961279427982e-06, 1.2605097481355187e-06, 0.002171034924685955]",46
1395,0.22772381734102964,"[1.7385028139305092e-10, 2.7704064736733258e-11, -2.2199134891431882e-11, 4.5969457407313286e-11, 1.5920599560903526e-10, 1.7487702952401207e-10, 1.9036952569884136e-10, 1.5962699217997312e-10, 1.2999203102825874e-10, 4.026201941287333e-11, 3.443379262280111e-11, 2.3498539919453165e-11, 1.7284841960507613e-11, 2.225686648871239e-11, -5.996270840968876e-11, -9.64171104067546e-11, -8.308510129895197e-11, -7.706147525654572e-11, -1.0590640343866031e-11, 5.293543815093615e-12, 8.564349923689818e-11, 1.0805402406166564e-10, 1.010049960337156e-10, 9.324387095777098e-11, 8.459311723330032e-11, 7.488155234769422e-11, -6.157632737036067e-10]","[2.1268190266710008e-06, 5.4009067440574654e-08, 3.4677817950523604e-08, 1.4870255427013035e-07, 1.7836044889918412e-06, 2.1520145310205407e-06, 2.550201770645799e-06, 1.7930499325302662e-06, 1.189085764963238e-06, 1.140698415724728e-07, 8.343522495124489e-08, 3.885629951128067e-08, 2.1023767615702127e-08, 3.485842015038543e-08, 2.530126153033052e-07, 6.541658876813017e-07, 4.857648150391469e-07, 4.1788266003095487e-07, 7.892674069864825e-09, 1.971844909576248e-09, 5.161411991139175e-07, 8.21602156975132e-07, 7.179023668868467e-07, 6.118152100498264e-07, 5.035583399148891e-07, 3.94574840356654e-07, 2.6681318558985367e-05]",27
1396,0.47145265992730856,"[1.7060487744746666e-10, 1.7037928012886283e-10, 3.4081540367658647e-10, 3.4134120530104894e-10, 1.7114133721296554e-10, 1.7179503652986483e-10, 1.7259794982127374e-10, 1.7351810266408307e-10, 1.7452529699202302e-10, 1.5454306237505655e-11, -8.326140471526244e-11, -3.8683726361066206e-11, -1.0830448517185065e-11, -2.414069161585375e-12, 5.789147806967154e-12, 1.3747227314842014e-11, 3.8950179886976244e-11, 5.857359736127776e-11, 6.38102973238297e-11, 6.888534881399622e-11, 7.552359432283495e-11, 7.066525836707527e-11, 4.443557327649117e-11, 2.0770942257830605e-11, 2.9178440913435466e-11, 1.874234274723552e-11, 1.4955149965634185e-11, 2.489031550312326e-11, 3.4496853290599816e-11, 4.371703693495377e-11, 5.2497568792109206e-11, 6.108003686167152e-11, 6.714185457612487e-11, 6.040058037060092e-11, 2.1761261195796244e-11, 1.1198155250302655e-11, 1.1807445646216941e-11, 1.876188267246892e-11, 2.246736477418132e-11, 1.6950886874700366e-11, 2.1397996222138893e-11, 2.5714545076604978e-11, 1.5406344602841848e-11, 5.0493394188055873e-11, 6.3048240239727e-11, 6.299361726691544e-11, 6.372258970488431e-11, 8.862290068467615e-11, 9.556423707923756e-11, 7.998574719225715e-11, 7.54055776153173e-11, -1.6974270877767594e-09]","[2.048154101430555e-06, 2.042741016339278e-06, 2.0434224552445812e-06, 2.049732529485482e-06, 2.0610550564015284e-06, 2.0768300146301044e-06, 2.0962881990271853e-06, 2.1186992853472475e-06, 2.1433668280224083e-06, 1.680655614677562e-08, 4.878285153608886e-07, 1.0530192895430446e-07, 8.254154693076998e-09, 4.1008996198854675e-10, 2.3583537345217565e-09, 1.3298722123522566e-08, 1.0675756811906467e-07, 2.4142570964613697e-07, 2.8652416972363426e-07, 3.3391307852070895e-07, 4.01370101599241e-07, 3.5139180454279995e-07, 1.3894445771711617e-07, 3.035932749639869e-08, 5.9910625793691e-08, 2.4718804780832215e-08, 1.5738423897460052e-08, 4.3595381526984056e-08, 8.37410993881349e-08, 1.344872515574025e-07, 1.9393583272631076e-07, 2.6252959628436656e-07, 3.1722424864710774e-07, 2.5672130732345977e-07, 3.332328901706205e-08, 8.824144970276393e-09, 9.810509737917528e-09, 2.4770372419880005e-08, 3.5520898222785036e-08, 2.0219227181428323e-08, 3.2220029311247345e-08, 4.653046303815245e-08, 1.6702401239854225e-08, 1.7941088970019337e-07, 2.797213767280482e-07, 2.7923690026909753e-07, 2.857370304809592e-07, 5.52677249743283e-07, 6.426440108953102e-07, 4.501994226302486e-07, 4.001166757916508e-07, 0.00020275051065254956]",52
1397,0.3152489522472024,"[-3.9442230731490113e-11, -1.2041924749017774e-11, 2.8734351703585403e-11, 4.479795007172882e-11, -4.487610977266243e-11, -5.0940592022374886e-11, -7.633006032792267e-11, 3.404032958287395e-11, 6.552981247909262e-12, 3.232081616233451e-11, 4.260947497614076e-11, 3.8804518626145423e-11, 1.4688696439724147e-11, -1.2430946896846429e-11, -1.5336178507685538e-11, -1.1155522686157049e-11, -2.00284250989613e-11, -6.473844377241633e-11, -5.756107396281962e-11, -7.65636512523038e-11, -1.397531118607631e-10, -1.0571189756891641e-10, -8.57829432487911e-11, -7.563017573319897e-11, -6.555112702644195e-11, -9.298074810093482e-11, -4.0868201184318664e-11, -2.765166220997095e-11, -1.1556535242651655e-11, -3.109402058748545e-12, 4.048428692976502e-12, 9.739099283978536e-12, -3.3077100086709166e-11, -3.7386985868304023e-11, -3.489653357946487e-11, 3.138003412672674e-09]","[1.0947189821308712e-07, 1.0204024292193026e-08, 5.810085212942795e-08, 1.4121991398496903e-07, 1.4171313011956954e-07, 1.826028892537579e-07, 4.0998779127221496e-07, 8.153934771826243e-08, 3.021743077979977e-09, 7.35096463699847e-08, 1.2775917923590896e-07, 1.05960580754072e-07, 1.5182601842411714e-08, 1.0873969280567053e-08, 1.6550609771570635e-08, 8.757083946875355e-09, 2.8227558956928078e-08, 2.9491999953279446e-07, 2.3315109842769743e-07, 4.1250098092859844e-07, 1.3743668887400418e-06, 7.863708901822974e-07, 5.178233095648466e-07, 4.0250375832329155e-07, 3.0237092119023146e-07, 6.083671451051487e-07, 1.1753055417784708e-07, 5.380494272344549e-08, 9.397989941817286e-09, 6.803516638953511e-10, 1.1533276556008332e-09, 6.674477859291983e-09, 7.699004100913953e-08, 9.836048064926217e-08, 8.569278975301131e-08, 0.0006929254159331322]",36
1398,-0.02175888791680336,[-1.544123717778234e-09],[0.00016778141434770077],1
1399,0.029882618226110935,"[-1.2789831693726939e-10, 3.8905340060679805e-10, 3.419568239682036e-10, 2.1579951714478796e-10, 1.6801450508641125e-10, 3.041362994782304e-10, 1.0412356532540912e-09]","[1.1510902595546213e-06, 1.0651189768395852e-05, 8.228530532505829e-06, 3.2770315101515735e-06, 1.986430106626358e-06, 6.50902939014486e-06, 7.629178435308859e-05]",7
1400,0.08618330862373114,"[8.239544602162141e-10, 5.03245500826921e-10, 1.512741182319033e-10, 1.6572122840674552e-10, 1.371289887197591e-10, 2.3443827434910247e-10, 2.3652016456487956e-10, 1.938098848075498e-10, 1.2301094864941575e-10, 2.10946399237244e-10, 2.3913585001089643e-10, 1.9287463293160556e-10, -4.9808712709875635e-09]","[1.9109352251689415e-06, 1.980145043489756e-06, 1.6103081179608125e-06, 1.932573468366172e-06, 1.3232388482720125e-06, 3.867557097692043e-06, 3.936552275263239e-06, 2.6432091999595286e-06, 1.0647980843714322e-06, 3.1312945338868303e-06, 4.024102963740006e-06, 2.617760401335545e-06, 0.001745783374644816]",13
