Episode,Reward,Actor_Loss,Critic_Loss,Duration
1482,0.057723415084183216,"[4.613430193423085e-10, 4.761791516649794e-10, 4.861152036461647e-10, 4.91362561749753e-10, 4.920802099128707e-10, 4.883800586164e-10, 4.80335826669176e-10, 4.679874821000851e-10, 4.5134745940700327e-10, -1.3398545384291083e-08]","[1.497709581599338e-05, 1.5955869457684457e-05, 1.662869362917263e-05, 1.6989626601571217e-05, 1.703929046925623e-05, 1.6784002582426183e-05, 1.623565003683325e-05, 1.5411615095217712e-05, 1.4335131709231064e-05, 0.01263266522437334]",10
1483,0.13526620343327522,"[6.366676630342738e-10, 6.620811121571535e-10, 6.82622902647978e-10, 6.98659019526815e-10, 7.105082078240343e-10, 7.184387529335368e-10, 7.226815812444443e-10, 7.234285392954121e-10, 7.208403873804059e-10, 7.150503522623808e-10, 7.061632389948613e-10, 6.942624808381481e-10, 6.794085849470832e-10, 6.616423520178216e-10, 6.409850983324361e-10, 6.174394884261858e-10, 5.90995752336454e-10, -1.0973617570186889e-08]","[2.8523663786472753e-05, 3.0846233130432665e-05, 3.279000156908296e-05, 3.4348693588981405e-05, 3.552367343218066e-05, 3.6321114748716354e-05, 3.675137850223109e-05, 3.6827390431426466e-05, 3.6564353649737313e-05, 3.597931572585367e-05, 3.50905247614719e-05, 3.3917756809387356e-05, 3.248192660976201e-05, 3.08053640765138e-05, 2.8911830668221228e-05, 2.6826779503608122e-05, 2.457810660416726e-05, 0.008473822847008705]",18
1484,0.1771479221060872,"[7.780461830364516e-10, 7.909833898978036e-10, 8.005055507354086e-10, 8.068671286665108e-10, 8.102848392255169e-10, 8.109425353453048e-10, 8.089912073572236e-10, 8.045614174889693e-10, 7.977548621695973e-10, 7.886554742597696e-10, 7.77328090784124e-10, 7.638184529312753e-10, 7.481580910351227e-10, 7.303643245748503e-10, 7.104371535504583e-10, 6.883667524881787e-10, 6.641274752361426e-10, 6.376837391464107e-10, 6.089866944058997e-10, 5.779759448820698e-10, 5.445786599445057e-10, -1.2050868747337518e-08]","[4.259811976226047e-05, 4.4026524847140536e-05, 4.509292193688452e-05, 4.581247048918158e-05, 4.620139588951133e-05, 4.62764292024076e-05, 4.605399226420559e-05, 4.555101622827351e-05, 4.4783559133065864e-05, 4.376775905257091e-05, 4.251952486811206e-05, 4.1054423491004854e-05, 3.938822555937804e-05, 3.753693090402521e-05, 3.551656845957041e-05, 3.334413850097917e-05, 3.103720518993214e-05, 2.8614780603675172e-05, 2.6097284717252478e-05, 2.350711110921111e-05, 2.086896711261943e-05, 0.01021918747574091]",22
1485,0.16843030415475368,"[7.279005176386022e-10, 7.394592715925796e-10, 7.478738739408186e-10, 7.533503820766896e-10, 7.560548853646765e-10, 7.561170578540555e-10, 7.536381518846724e-10, 7.486892217301033e-10, 7.413208935602711e-10, 7.315651417982849e-10, 7.194335127636009e-10, 7.0492334192096e-10, 6.880150338339774e-10, 6.686776132802663e-10, 6.468666158276903e-10, 6.225251980573887e-10, 5.955858584094642e-10, 5.659704371829832e-10, 5.335874520007167e-10, 4.983392032364975e-10, -1.292886775416946e-08]","[3.7284105928847566e-05, 3.8477617636090145e-05, 3.935830682166852e-05, 3.993684003944509e-05, 4.0224098484031856e-05, 4.0230715967481956e-05, 3.996735540567897e-05, 3.94441703974735e-05, 3.867160194204189e-05, 3.7660465750377625e-05, 3.642176670837216e-05, 3.49674082826823e-05, 3.3310072467429563e-05, 3.1463954655919224e-05, 2.9444840038195252e-05, 2.7270531063550152e-05, 2.4961373128462583e-05, 2.254068931506481e-05, 2.0035073248436674e-05, 1.7475507775088772e-05, 0.011762527748942375]",21
1486,0.4225445846095681,"[6.486749470901998e-10, 6.643663952310419e-10, 6.776535443897558e-10, 6.887317938186754e-10, 6.977752264880621e-10, 7.049428818461934e-10, 7.103776455963384e-10, 7.142101354773445e-10, 7.165567028621922e-10, 7.175265936965047e-10, 7.172139548927703e-10, 7.157111570066377e-10, 7.130945833822011e-10, 7.094397291851351e-10, 7.048123196184974e-10, 6.992727508148278e-10, 6.928724816113174e-10, 6.856622492001918e-10, 6.776846306344453e-10, 6.689751530508659e-10, 6.595675672294021e-10, 6.494902948794845e-10, 6.387628759263464e-10, 6.274066266520606e-10, 6.154322051976635e-10, 6.028502697041915e-10, 5.896643728853235e-10, 5.758736265626396e-10, 5.614718134872021e-10, 5.464482755179745e-10, 5.307888018002416e-10, 5.144729642303503e-10, 4.974741174557096e-10, 4.797629515884694e-10, 4.613021631350023e-10, 4.4205089588800206e-10, 4.2196030003438523e-10, 4.0097797304738947e-10, 3.790444069728949e-10, 3.5609387660784364e-10, 3.3205263538782503e-10, 3.068425791230567e-10, 2.8037663857283235e-10, 2.5256421953834263e-10, 2.233022933229023e-10, 1.9248605487298676e-10, -1.8789819478115533e-08]","[2.960969868581742e-05, 3.105954237980768e-05, 3.2314328564098105e-05, 3.337951420689933e-05, 3.426185139687732e-05, 3.496934732538648e-05, 3.551062036422081e-05, 3.589481275412254e-05, 3.613106673583388e-05, 3.622894291765988e-05, 3.619737981352955e-05, 3.604584708227776e-05, 3.578277028282173e-05, 3.541690966812894e-05, 3.495639612083323e-05, 3.440906584728509e-05, 3.378207838977687e-05, 3.3082644222304225e-05, 3.2317293516825885e-05, 3.1491959816776216e-05, 3.0612463888246566e-05, 2.9684180844924413e-05, 2.8711710911011323e-05, 2.769988168438431e-05, 2.6652634915080853e-05, 2.5573997845640406e-05, 2.4467493858537637e-05, 2.333641350560356e-05, 2.2183783585205674e-05, 2.1012505385442637e-05, 1.9825456547550857e-05, 1.8625365555635653e-05, 1.7414888134226203e-05, 1.61969455803046e-05, 1.4974442819948308e-05, 1.3750682228419464e-05, 1.2529186278698035e-05, 1.1314118637528736e-05, 1.0110202310897876e-05, 8.922954293666407e-06, 7.758782885503024e-06, 6.625382866332075e-06, 5.531760507437866e-06, 4.488728791329777e-06, 3.5088601180177648e-06, 2.607223223094479e-06, 0.024844195693731308]",47
1487,0.36943801678717136,"[3.125802117143195e-10, 3.433200668201408e-10, 3.713820917461419e-10, 3.969403139514327e-10, 4.2014397516609847e-10, 4.4113074304519273e-10, 4.60020521675375e-10, 4.769198924670093e-10, 4.919247786894232e-10, 5.051222218277474e-10, 5.165903815829154e-10, 5.263976476932442e-10, 5.346061926481127e-10, 5.412746362232213e-10, 5.464491636963942e-10, 5.501768485238756e-10, 5.524949941992929e-10, 5.534373515025948e-10, 5.530323421432115e-10, 5.513021705816357e-10, 5.482654885646809e-10, 5.439338424118034e-10, 5.383152257287804e-10, 5.31409638515612e-10, 5.232153044154586e-10, 5.137206771088643e-10, 5.029115457411137e-10, 4.907648176732948e-10, 4.772529593743968e-10, 4.623404437076317e-10, 4.459855262872736e-10, 4.281384691218193e-10, 4.0874420514924736e-10, 3.877396737017591e-10, 3.650502677920997e-10, 3.4059868814217964e-10, 3.1429617242118013e-10, 2.8604854596103735e-10, 2.557492273513873e-10, 2.232845297545083e-10, 1.885336609053212e-10, -1.8814629854091436e-08]","[6.875474809930893e-06, 8.294268809549976e-06, 9.705581760499626e-06, 1.10874098027125e-05, 1.2421554856700823e-05, 1.3693495930056088e-05, 1.4891351383994333e-05, 1.6005549696274102e-05, 1.702852750895545e-05, 1.7954473150894046e-05, 1.8778995581669733e-05, 1.949878605955746e-05, 2.0111649064347148e-05, 2.0616505935322493e-05, 2.1012572688050568e-05, 2.1300231310306117e-05, 2.1480105715454556e-05, 2.1553441911237314e-05, 2.1521907910937443e-05, 2.1387455490184948e-05, 2.115249117196072e-05, 2.081957609334495e-05, 2.039168066403363e-05, 1.987186260521412e-05, 1.9263739886810072e-05, 1.857093593571335e-05, 1.779765989340376e-05, 1.6948315533227287e-05, 1.6027912352001294e-05, 1.5041926417325158e-05, 1.3996556845086161e-05, 1.2898766726721078e-05, 1.175663146568695e-05, 1.0579378795227967e-05, 9.377455171488691e-06, 8.16329884401057e-06, 6.951169780222699e-06, 5.757834969699616e-06, 4.602654371410608e-06, 3.5083019156445516e-06, 2.5012520836753538e-06, 0.02490984834730625]",42
1488,0.2582325302064419,"[4.112728491101336e-10, 4.3978870545302584e-10, 4.6474829540343876e-10, 4.864171843088627e-10, 5.050271867368394e-10, 5.207790310102212e-10, 5.338485764561085e-10, 5.443877015842702e-10, 5.525314095145006e-10, 5.583933870845215e-10, 5.620713339204997e-10, 5.636496269723068e-10, 5.631966559782597e-10, 5.607719288924784e-10, 5.564180782791084e-10, 5.50169743096518e-10, 5.420473514483604e-10, 5.320651141893507e-10, 5.202230313194889e-10, 5.06512221054578e-10, 4.909158080046438e-10, 4.734009295681574e-10, 4.5393383496517004e-10, 4.324630098473392e-10, 4.089307226173844e-10, 3.8326858353698867e-10, 3.5540109744047754e-10, 3.2523675419504627e-10, 2.926814623993579e-10, -1.6873036301490174e-08]","[1.1902543519681785e-05, 1.3610304449684918e-05, 1.519901070423657e-05, 1.6649359167786315e-05, 1.7947717424249277e-05, 1.9084758605458774e-05, 2.005468741117511e-05, 2.0854333342867903e-05, 2.1482937881955877e-05, 2.194119406340178e-05, 2.2231184630072676e-05, 2.2356209228746593e-05, 2.2320291463984177e-05, 2.2128513592178933e-05, 2.178623435611371e-05, 2.1299681975506246e-05, 2.0675412088166922e-05, 1.992091529245954e-05, 1.904402961372398e-05, 1.8053422536468133e-05, 1.695874561846722e-05, 1.577022521814797e-05, 1.4499893040920142e-05, 1.3160658454580698e-05, 1.1767363503167871e-05, 1.0336800187360495e-05, 8.888268894224893e-06, 7.443530193995684e-06, 6.02795716986293e-06, 0.020033931359648705]",30
1489,0.14507051650434732,"[4.793135333081011e-10, 5.022942617394222e-10, 5.210685771750434e-10, 5.359118149250719e-10, 5.470531250217903e-10, 5.546896830743719e-10, 5.589866902688811e-10, 5.600782615466926e-10, 5.580727546750097e-10, 5.53054546603704e-10, 5.45090250714253e-10, 5.34223387749222e-10, 5.204806030612019e-10, 5.038707784343899e-10, 4.843885847982676e-10, 4.62010929513923e-10, 4.367022854445679e-10, 4.084129145986992e-10, -1.4235007839147329e-08]","[1.6166613932000473e-05, 1.7753996871761046e-05, 1.9105986211798154e-05, 2.0210003640386276e-05, 2.1059047867311165e-05, 2.1651096176356077e-05, 2.1987843865645118e-05, 2.207380202889908e-05, 2.1916002879152074e-05, 2.1523635950870812e-05, 2.09081954380963e-05, 2.0082858100067824e-05, 1.906289253383875e-05, 1.7865619156509638e-05, 1.6510775822098367e-05, 1.5020493265183177e-05, 1.3419941751635633e-05, 1.1737581189663615e-05, 0.014259198680520058]",19
1490,0.1258472753688693,"[5.994600926761962e-10, 6.191074874983826e-10, 6.344214598108522e-10, 6.456755685668725e-10, 6.530980756203064e-10, 6.56875498439291e-10, 6.571614918904345e-10, 6.540750718819766e-10, 6.477121616832449e-10, 6.381393746757169e-10, 6.254028961372171e-10, 6.095284832419168e-10, 5.905223532387538e-10, 5.683756243435312e-10, 5.430589866683988e-10, 5.145315840060505e-10, -1.2274091965025491e-08]","[2.528717232053168e-05, 2.697191848710645e-05, 2.8322752768872306e-05, 2.9336508305277675e-05, 3.0014874937478453e-05, 3.0363082260009833e-05, 3.0389526727958582e-05, 3.0104742108960636e-05, 2.9521866963477805e-05, 2.865568603738211e-05, 2.7523235985427164e-05, 2.614374170661904e-05, 2.4538747311453335e-05, 2.2732678189640865e-05, 2.07526572921779e-05, 1.862961107690353e-05, 0.010601283051073551]",17
1491,0.13888990506529808,"[7.197683560278278e-10, 7.349100217268756e-10, 7.462618301090629e-10, 7.540174040698844e-10, 7.583330630112073e-10, 7.593278228412714e-10, 7.570967186509847e-10, 7.517063638218247e-10, 7.432002790963566e-10, 7.316024452919123e-10, 7.169199678358495e-10, 6.991413004087121e-10, 6.782379657899185e-10, 6.541701069728845e-10, 6.268817132060178e-10, 5.963043947510016e-10, 5.623582155500628e-10, -1.1645727937548145e-08]","[3.645567630883306e-05, 3.800563717959449e-05, 3.918881338904612e-05, 4.000759145128541e-05, 4.0466875361744314e-05, 4.057311161886901e-05, 4.0335031371796504e-05, 3.976272273575887e-05, 3.88679291063454e-05, 3.7664307455997914e-05, 3.616771209635772e-05, 3.4396129194647074e-05, 3.2370091503253207e-05, 3.011349144799169e-05, 2.7653552024275996e-05, 2.502163806639146e-05, 2.2253883798839524e-05, 0.009543615393340588]",18
1492,0.5283560613170266,"[5.829026705761464e-10, 5.961649507391087e-10, 6.07516759121296e-10, 6.171064215187982e-10, 6.25071605586669e-10, 6.315322154115677e-10, 6.366001614743766e-10, 6.403784724717809e-10, 6.429595189594295e-10, 6.444294542440332e-10, 6.448682143833651e-10, 6.443495181862602e-10, 6.429417553910355e-10, 6.407088748439094e-10, 6.377103844990017e-10, 6.340022395967537e-10, 6.296359544855079e-10, 6.246603789783478e-10, 6.191216983530978e-10, 6.130616569954839e-10, 6.065211111128122e-10, 5.995373641987101e-10, 5.921459433899656e-10, 5.843805994665274e-10, 5.762688659594062e-10, 5.678427172917111e-10, 5.591279106376135e-10, 5.501475386360255e-10, 5.409255821042791e-10, 5.314824691460274e-10, 5.21836851508084e-10, 5.120056045804233e-10, 5.020056037530196e-10, 4.91848395345329e-10, 4.815464138552272e-10, 4.711094292453311e-10, 4.6054809965667687e-10, 4.4986686598136316e-10, 4.3907194546832784e-10, 4.281651144744103e-10, 4.1714903753486965e-10, 4.060237146497059e-10, 3.947864812836599e-10, 3.834337847230529e-10, 3.71959407718947e-10, 3.6035624484398454e-10, 3.4861449837997327e-10, 3.367217893401886e-10, 3.246647672927594e-10, 3.1242744502613107e-10, 2.999911707934899e-10, 2.8733462831276313e-10, 2.744365013018779e-10, 2.6127014440824325e-10, 2.4780535956558936e-10, 2.340119487076464e-10, 2.1985260834078701e-10, 2.0529358768506256e-10, 1.9029225417632745e-10, 1.7480064617991786e-10, 1.587725645402216e-10, 1.4215829902131105e-10, -1.9548016538806223e-08]","[2.3909571609692648e-05, 2.500993650755845e-05, 2.5971452487283386e-05, 2.679784483916592e-05, 2.7494084861245938e-05, 2.806536758725997e-05, 2.8517615646705963e-05, 2.88571318378672e-05, 2.909021895902697e-05, 2.9223383535281755e-05, 2.9263190299388953e-05, 2.921613304351922e-05, 2.9088610972394235e-05, 2.8886917789350264e-05, 2.861717075575143e-05, 2.8285334337851964e-05, 2.789708014461212e-05, 2.745791971392464e-05, 2.6973157218890265e-05, 2.6447707568877377e-05, 2.588639472378418e-05, 2.529369157855399e-05, 2.4673867301316932e-05, 2.4030969143495895e-05, 2.3368456822936423e-05, 2.2690070181852207e-05, 2.199895607191138e-05, 2.1297963030519895e-05, 2.0589925043168478e-05, 1.9877308659488335e-05, 1.9162369426339865e-05, 1.8447144611855038e-05, 1.773359690560028e-05, 1.702323970675934e-05, 1.631759005249478e-05, 1.561792305437848e-05, 1.4925527466402855e-05, 1.4241236385714728e-05, 1.3565976587415207e-05, 1.2900371984869707e-05, 1.2245095604157541e-05, 1.1600654033827595e-05, 1.0967413800244685e-05, 1.034571323543787e-05, 9.735780622577295e-06, 9.137844244833104e-06, 8.552057806809898e-06, 7.978516805451363e-06, 7.417371762130642e-06, 6.868755917821545e-06, 6.332812972686952e-06, 5.80972618990927e-06, 5.299848453432787e-06, 4.8035162762971595e-06, 4.3211675802012905e-06, 3.853503585560247e-06, 3.4012844025710365e-06, 2.965722160297446e-06, 2.548131760704564e-06, 2.150135060219327e-06, 1.7739062059263233e-06, 1.42208045872394e-06, 0.026889648288488388]",63
1493,0.02012790273874998,"[2.0324189553555527e-10, 2.3009863459044766e-10, 2.510401053701372e-10, 2.663807230351978e-10, 2.763771711489227e-10, -1.6362305288453172e-08]","[2.9067398372717435e-06, 3.725699116330361e-06, 4.434717084222939e-06, 4.993272796127712e-06, 5.375069122237619e-06, 0.01883947104215622]",6
1494,0.14766057673841715,"[5.420162652036709e-10, 5.842589190230285e-10, 6.20365148140678e-10, 6.507435146296814e-10, 6.757492898579187e-10, 6.95693336272285e-10, 7.108466038019401e-10, 7.214425723489626e-10, 7.276838021041954e-10, 7.297399351458012e-10, 7.277557445561911e-10, 7.218475817083458e-10, 7.121095935147537e-10, 6.986119460705709e-10, 6.814060982129888e-10, 6.605223590305798e-10, 6.359713311532289e-10, 6.077467973319983e-10, -1.0536558292528753e-08]","[2.06730401259847e-05, 2.402096288278699e-05, 2.708161082409788e-05, 2.9798844479955733e-05, 3.213297532056458e-05, 3.4057709854096174e-05, 3.555751754902303e-05, 3.662546805571765e-05, 3.726190698216669e-05, 3.747277878574096e-05, 3.726927388925105e-05, 3.666660268208943e-05, 3.568398460629396e-05, 3.434406244195998e-05, 3.267320789746009e-05, 3.070115781156346e-05, 2.8461305191740394e-05, 2.5991124857682735e-05, 0.007812270428985357]",19
1495,0.20621347334235907,"[8.031683096376696e-10, 8.175119470266168e-10, 8.28384139062166e-10, 8.360784287120282e-10, 8.408448382013489e-10, 8.428991948861153e-10, 8.424271280560447e-10, 8.395854012022141e-10, 8.345072410875787e-10, 8.273036700146008e-10, 8.180657262712998e-10, 8.068684609341403e-10, 7.93769161511193e-10, 7.788100164773937e-10, 7.620198916313825e-10, 7.434134419170846e-10, 7.22993331869759e-10, 7.007506797052088e-10, 6.766614490949507e-10, 6.506955529950176e-10, 6.228076387948533e-10, 5.929426394324366e-10, 5.610339415262899e-10, 5.27005161732319e-10, -1.2310210628641016e-08]","[4.5393411710392684e-05, 4.702923251898028e-05, 4.8288446123478934e-05, 4.91896498715505e-05, 4.9752099585020915e-05, 4.9995505833067e-05, 4.9939520977204666e-05, 4.9603171646595e-05, 4.900494604953565e-05, 4.816256114281714e-05, 4.7092969907680526e-05, 4.5812623284291476e-05, 4.4337186409393325e-05, 4.268180055078119e-05, 4.0861308661988005e-05, 3.8890226278454065e-05, 3.678309440147132e-05, 3.4554668673081324e-05, 3.22197811328806e-05, 2.979445162054617e-05, 2.72952820523642e-05, 2.4740307708270848e-05, 2.2149197320686653e-05, 1.9543818780221045e-05, 0.010663767345249653]",25
1496,0.22918045707046986,"[7.158115211680638e-10, 7.283224023879598e-10, 7.38371253028447e-10, 7.461117279561336e-10, 7.516699485066169e-10, 7.551445024844838e-10, 7.566144377690875e-10, 7.561419268498071e-10, 7.537678259339486e-10, 7.495241094446214e-10, 7.434285409502195e-10, 7.354846731644216e-10, 7.256907297303883e-10, 7.140289470797256e-10, 7.004762325735214e-10, 6.849987799206758e-10, 6.675540675793457e-10, 6.480923020468765e-10, 6.265513108338894e-10, 6.028627042020673e-10, 5.769500988073162e-10, 5.48727341342925e-10, 5.180985085395662e-10, 4.849605717005545e-10, 4.4920073216658807e-10, 4.1069553313732854e-10, -1.459279275195513e-08]","[3.605595702538267e-05, 3.732733603101224e-05, 3.8364472857210785e-05, 3.917305002687499e-05, 3.975887011620216e-05, 4.012728822999634e-05, 4.028365947306156e-05, 4.023336077807471e-05, 3.9981110603548586e-05, 3.953219129471108e-05, 3.889180879923515e-05, 3.8065096305217594e-05, 3.7058071029605344e-05, 3.587660103221424e-05, 3.452760574873537e-05, 3.301865217508748e-05, 3.135830775136128e-05, 2.9556529625551775e-05, 2.7624409995041788e-05, 2.5575052859494463e-05, 2.342373954888899e-05, 2.1188143364270218e-05, 1.8888800696004182e-05, 1.6549793144804426e-05, 1.4199093129718676e-05, 1.186915051221149e-05, 0.01498499233275652]",27
1497,0.20610074792057276,"[6.05775041240264e-10, 6.230030380471874e-10, 6.368879312823594e-10, 6.477006153637888e-10, 6.556666876100792e-10, 6.60980659095145e-10, 6.638050664697914e-10, 6.642758010322325e-10, 6.625047732633504e-10, 6.585825773619547e-10, 6.525855966721394e-10, 6.44566233720667e-10, 6.345653447148436e-10, 6.226113513640996e-10, 6.087149118094715e-10, 5.928769142293788e-10, 5.750858123043656e-10, 5.553176252170999e-10, 5.335377140092135e-10, 5.096998934028818e-10, 4.837482081576638e-10, 4.5561693307050177e-10, 4.252261320836226e-10, 3.9248876371189567e-10, -1.4768515299579121e-08]","[2.582274828455411e-05, 2.731241147557739e-05, 2.8543403459480032e-05, 2.9520815587602556e-05, 3.025143450940959e-05, 3.074377673328854e-05, 3.100707908743061e-05, 3.105107316514477e-05, 3.088571975240484e-05, 3.0521099688485265e-05, 2.9967788577778265e-05, 2.9235789043013938e-05, 2.833560029102955e-05, 2.7278079869574867e-05, 2.607399619591888e-05, 2.4734821636229753e-05, 2.3272606995305978e-05, 2.170014522562269e-05, 2.003133704420179e-05, 1.828137283155229e-05, 1.6467149180243723e-05, 1.4607618140871637e-05, 1.2723879990517162e-05, 1.0840120921784546e-05, 0.015348055399954319]",25
1498,0.10309589374810457,"[5.091847499194557e-10, 5.287069115844645e-10, 5.439427241960004e-10, 5.552110438067359e-10, 5.627863175483583e-10, 5.669003599884093e-10, 5.677503467360623e-10, 5.655005907989619e-10, 5.602878716537418e-10, 5.522214352460253e-10, 5.413874348825232e-10, 5.278489312310342e-10, 5.116521095693827e-10, 4.928191743580612e-10, -1.2749294953096069e-08]","[1.824443825171329e-05, 1.9670240362756886e-05, 2.0820256395381875e-05, 2.1691816073143855e-05, 2.2287778847385198e-05, 2.261482222820632e-05, 2.2682688722852618e-05, 2.250328179798089e-05, 2.2090327547630295e-05, 2.14588399103377e-05, 2.0625098841264844e-05, 1.960645204235334e-05, 1.84216805791948e-05, 1.7090504115913063e-05, 0.01143805030733347]",15
1499,0.22886199038475752,"[7.074475449897477e-10, 7.266890422741312e-10, 7.425101644642496e-10, 7.551915759407279e-10, 7.649677558063672e-10, 7.720403205624393e-10, 7.765798004655267e-10, 7.787283040627813e-10, 7.786030709056035e-10, 7.763035769769999e-10, 7.719088701563237e-10, 7.654820111113736e-10, 7.57069185119974e-10, 7.467059193189129e-10, 7.344108654550041e-10, 7.201937934908642e-10, 7.040511507128144e-10, 6.859686707549884e-10, 6.659207074655171e-10, 6.438699018396221e-10, 6.197736213131577e-10, 5.93572357932004e-10, 5.652003864931032e-10, 5.345804354739414e-10, 5.016272397462274e-10, 4.662422115053744e-10, -1.3634993578648391e-08]","[3.521827966324054e-05, 3.716010178322904e-05, 3.879578071064316e-05, 4.013229045085609e-05, 4.1178063838742673e-05, 4.1943014366552234e-05, 4.243770308676176e-05, 4.267284384695813e-05, 4.265912139089778e-05, 4.240751877659932e-05, 4.192873166175559e-05, 4.123344842810184e-05, 4.033209916087799e-05, 3.923547046724707e-05, 3.795402517425828e-05, 3.64987863576971e-05, 3.488093352643773e-05, 3.311222099000588e-05, 3.1205043342197314e-05, 2.9172655558795668e-05, 2.7029991542804055e-05, 2.4792883777990937e-05, 2.2479394829133525e-05, 2.010971184063237e-05, 1.770687595126219e-05, 1.5296880519599654e-05, 0.013082464225590229]",27
1500,0.09515301045030355,"[5.918235346236145e-10, 6.040404287865897e-10, 6.121921303225974e-10, 6.164962429444643e-10, 6.171295141577104e-10, 6.142278352605501e-10, 6.078977876633473e-10, 5.982130901749372e-10, 5.852234807868228e-10, 5.689564930300151e-10, 5.494147914397729e-10, 5.265868296966403e-10, 5.00440633377508e-10, -1.2360922063692215e-08]","[2.464700628479477e-05, 2.5675075448816642e-05, 2.6372737920610234e-05, 2.6744875867734663e-05, 2.6799849365488626e-05, 2.6548421374172904e-05, 2.6004041501437314e-05, 2.5182076569763012e-05, 2.4100341761368327e-05, 2.2779166101827286e-05, 2.1241266949800774e-05, 1.9512805010890588e-05, 1.762320243869908e-05, 0.010751806199550629]",14
1501,0.07711453083902597,"[6.548131481487474e-10, 6.685035303100051e-10, 6.775069949505053e-10, 6.820500275672714e-10, 6.823111520226632e-10, 6.784253714364752e-10, 6.704966026838122e-10, 6.585923473245714e-10, 6.427543497444788e-10, 6.229994853335086e-10, 5.99324201377982e-10, -1.0567174690834236e-08]","[3.0172723199939355e-05, 3.144757283735089e-05, 3.2300355087500066e-05, 3.273498805356212e-05, 3.276005736552179e-05, 3.2387983083026484e-05, 3.163536894135177e-05, 3.052200554520823e-05, 2.9071656172163785e-05, 2.7312100428389385e-05, 2.5275709049310535e-05, 0.007857737131416798]",12
1502,0.07671434804797173,"[7.396990797658987e-10, 7.5124628740042e-10, 7.580679417529268e-10, 7.603874196959737e-10, 7.583796923782415e-10, 7.521757661166362e-10, 7.418697878236458e-10, 7.275230418102296e-10, 7.091688347671266e-10, 6.868142166105429e-10, 6.604459756864856e-10, -9.25130727580381e-09]","[3.85025778086856e-05, 3.971406476921402e-05, 4.043858280056156e-05, 4.068642374477349e-05, 4.0471852116752416e-05, 3.981239933636971e-05, 3.872888919431716e-05, 3.72454451280646e-05, 3.5389868571655825e-05, 3.3193900890182704e-05, 3.0694060114910826e-05, 0.006022626534104347]",12
1503,0.22973137814551592,"[8.589761124611073e-10, 8.725714595314571e-10, 8.835475684421112e-10, 8.920527649891596e-10, 8.982087296161012e-10, 9.021118296814734e-10, 9.038384485293705e-10, 9.034467618462827e-10, 9.009789581071459e-10, 8.964639031106003e-10, 8.899171399789907e-10, 8.813435536936254e-10, 8.707355947379369e-10, 8.580772759003708e-10, 8.433423959175457e-10, 8.264949835634638e-10, 8.074906299171403e-10, 7.862751560949732e-10, 7.627872777860034e-10, 7.369546084490253e-10, 7.086981002046855e-10, 6.779262151646037e-10, 6.445440292601745e-10, 6.084404646777841e-10, 5.695027227581306e-10, 5.276046821656166e-10, -1.2438317043006464e-08]","[5.19208588229958e-05, 5.35774088348262e-05, 5.493378921528347e-05, 5.599648648058064e-05, 5.6772005336824805e-05, 5.72664757783059e-05, 5.748589683207683e-05, 5.743608562625013e-05, 5.71227355976589e-05, 5.655165296047926e-05, 5.5728691222611815e-05, 5.466006768983789e-05, 5.335219611879438e-05, 5.181225424166769e-05, 5.004809645470232e-05, 4.8068450269056484e-05, 4.5883301936555654e-05, 4.350395829533227e-05, 4.094365067430772e-05, 3.821740028797649e-05, 3.534290226525627e-05, 3.234034011256881e-05, 2.9233775421744213e-05, 2.6050489395856857e-05, 2.282292552990839e-05, 1.9588311261031777e-05, 0.01088686753064394]",27
