Episode,Reward,Actor_Loss,Critic_Loss,Duration
1873,0.11226709187030792,"[2.7992257400910603e-07, 1.5988209156603261e-07, 2.8645748884059685e-08, 2.8107043359426598e-09, 2.943645605046896e-10, 1.962768003682669e-10, 1.541207300670422e-10, 9.208768469992634e-11, 1.0816104956123951e-10, 9.154300928404524e-11, 4.992074115195422e-11, 1.3239300281076005e-11, 4.971099087924813e-10, 1.0011389495190315e-09, -2.448965918944168e-09]","[0.00010377717262599617, 1.7134549125330523e-05, 1.4548419130733237e-05, 1.1345240636728704e-05, 6.097485311329365e-06, 2.710925627980032e-06, 1.6714825505914632e-06, 5.967367542325519e-07, 8.232305503952375e-07, 5.896985157960444e-07, 1.7536451935029618e-07, 1.2334164800620329e-08, 1.7389398635714315e-05, 7.052910950733349e-05, 0.00042203182238154113]",15
1874,0.13266536593437195,"[2.058211601152493e-09, -7.590028605619636e-10, -1.04404529466251e-09, 3.947331697617962e-11, -6.276224678858355e-11, -1.4577496154632996e-10, -2.0073190332148272e-10, -2.7402971558565525e-10, -2.4272231446964554e-10, -2.587992320446375e-10, -2.8035887500443835e-10, -2.9650018551485857e-10, -3.049922814302164e-10, -2.3543880733889466e-10, -7.501056199787914e-12, 1.0316510978825022e-09, -2.3003197124893404e-09]","[1.03148079233506e-06, 6.7535665948526e-08, 1.3636270068673184e-06, 1.0964453167616739e-07, 2.7718942874344066e-07, 1.4953593563404866e-06, 2.8353879315545782e-06, 5.284148755890783e-06, 4.145711955061415e-06, 4.713089310826035e-06, 5.53105974177015e-06, 6.186281098052859e-06, 6.545719770656433e-06, 3.900639512721682e-06, 3.959355954208377e-09, 7.489371637348086e-05, 0.000372354086721316]",17
1875,0.02120569348335266,"[-1.1677173716861944e-07, 6.585288758742536e-08, 1.7740200419780194e-08, 5.175109230037833e-09, 1.0088264668084435e-09, -2.213263350370198e-09]","[6.009514095239865e-07, 1.7717882201395696e-06, 1.0697238394641317e-05, 7.538389036199078e-05, 7.161642861319706e-05, 0.0003447036724537611]",6
1876,0.07043468300253153,"[4.771286921112505e-09, -2.0081234453073193e-08, 7.979151561698927e-09, 1.5014701704174627e-09, -5.522782578482044e-11, 9.027335823308391e-11, 1.2613134148242722e-10, 9.68266800072115e-10, 1.0587629661884534e-09, 1.0195359001485826e-09, -2.1843009623268017e-09]","[5.493644152920751e-07, 9.59168232839147e-07, 4.964106210536556e-07, 9.386978376824118e-07, 9.539225942489793e-08, 5.734543719881913e-07, 1.1195041906830738e-06, 6.597353785764426e-05, 7.888187246862799e-05, 7.314501999644563e-05, 0.0003357412351761013]",11
1877,0.01201743632555008,"[-2.6560819321730378e-08, -1.9386074256999564e-07, -2.9658760780648663e-08, 4.011515386537212e-08, -8.867123924005682e-09]","[9.2011291030758e-08, 1.7534737253299681e-06, 5.548499188989808e-07, 7.257725519593805e-05, 0.00022131207515485585]",5
1878,0.15199361741542816,"[1.8370195989381166e-11, -1.2302693586097035e-10, -3.2214234751970494e-11, 3.552536390061256e-11, 4.784617840813965e-11, -9.4118857152381e-10, -7.207999752623095e-10, -8.277291074776372e-10, -8.72056316048031e-10, -8.57436899259767e-10, -5.866525598641203e-10, -2.2630433638148872e-10, 2.9097438347669424e-10, 9.711841331139226e-10, 1.550219730361846e-09, 2.5880313447856906e-09, 2.709782842558184e-09, 2.6186059987054477e-09, 4.772570960653866e-08]","[2.374692087414587e-08, 2.6626869953361165e-07, 7.302563886923963e-08, 8.880896018581552e-08, 1.610920747907585e-07, 6.233514432096854e-05, 3.656025364762172e-05, 4.821211041416973e-05, 5.351416621124372e-05, 5.1734950829995796e-05, 2.4218188627855852e-05, 3.6038395592186134e-06, 5.957845587545307e-06, 6.637168553424999e-05, 0.00016910879639908671, 0.0004713231755886227, 0.000516712199896574, 0.0004825252399314195, 0.16028189659118652]",19
1879,0.0923272492364049,"[-1.8784831468110497e-07, -4.03429218920337e-08, -1.4047610852330195e-09, 4.765626226976849e-10, 8.731896317115684e-10, 8.949624374920973e-10, 8.932131700944979e-10, 8.865647105338326e-10, 8.678364693537333e-10, 9.422838065376027e-10, 9.600311656754457e-10, 9.09905595314342e-10, -4.639661099758996e-09]","[0.00024341446987818927, 0.00012725370470434427, 8.678896847413853e-06, 1.598157723492477e-05, 5.3653348004445434e-05, 5.63623798370827e-05, 5.6142263929359615e-05, 5.530960697797127e-05, 5.2997511374996975e-05, 6.248030695132911e-05, 6.485603080363944e-05, 5.8260251535102725e-05, 0.001514789299108088]",13
1880,0.10255407728254795,"[4.801611552807117e-08, 1.6148710813013167e-07, 6.712537015118869e-08, 8.754247105002833e-09, 8.208674850962439e-10, 7.617321218233997e-10, 6.916570094439578e-10, 6.276428821117008e-10, 5.419896198510799e-10, 4.721774637950205e-10, 5.175402884027847e-10, 9.06946850953716e-10, 8.600503642597346e-10, -5.60751578504437e-09]","[6.23750383965671e-05, 5.9578862419584766e-05, 5.636724381474778e-05, 5.3928317356621847e-05, 4.741609518532641e-05, 4.083045496372506e-05, 3.366365854162723e-05, 2.7720747311832383e-05, 2.0671008314820938e-05, 1.568881816638168e-05, 1.884811899799388e-05, 5.7881978136720136e-05, 5.205080742598511e-05, 0.002212690422311425]",14
1881,0.15150250494480133,"[1.6300387706280617e-09, 2.9140885260403593e-09, 7.779343280667206e-10, 1.5368951944427778e-10, 1.8277204749672649e-10, 1.0924862403616231e-10, 3.678568907816704e-11, -4.0650153382282284e-11, -8.214674079853879e-11, -9.127189282143178e-11, -1.2014923778114195e-10, -1.5184654922340002e-10, -1.6033842309415292e-10, -1.5195668334744283e-10, -1.6352609544245666e-10, -1.835918361781097e-10, -2.0830584479547554e-10, 2.931748455115013e-10, -5.762644583739984e-09]","[7.4788604251807556e-06, 5.9756443988590036e-06, 2.6616166906023864e-06, 1.6621423810647684e-06, 2.3507109290221706e-06, 8.398691875299846e-07, 9.52220489125466e-08, 1.1627975027295179e-07, 4.7485431764471286e-07, 5.862107741450018e-07, 1.0158316854358418e-06, 1.6225181980189518e-06, 1.8090681805915665e-06, 1.6248726524281665e-06, 1.8817150930772186e-06, 2.3718455395282945e-06, 3.053392219953821e-06, 6.0482971093733795e-06, 0.0023368096444755793]",19
1882,0.10205165669322014,"[4.721728563694683e-10, -1.3894904671296615e-10, -8.161114561922034e-10, 7.65840793559569e-11, 1.1934455160234059e-11, -4.1366025188560585e-11, -8.282886182486848e-11, -3.751133084706204e-11, 2.30837592964106e-12, 3.672618199140887e-12, -2.217781860935908e-11, -5.2925226701194816e-11, 7.076516039816738e-10, -5.469214858777605e-09]","[1.296569678288506e-07, 2.6836426414433845e-09, 1.1093069360867958e-06, 4.1272113548984635e-07, 1.0022703555989665e-08, 1.204113146968666e-07, 4.827731459045026e-07, 9.901583553073579e-08, 3.749667798480516e-10, 9.491420982499221e-10, 3.46112543070376e-08, 1.971084060414796e-07, 3.523860141285695e-05, 0.002104891464114189]",14
1883,0.1330993566662073,"[-1.103064639629281e-09, -1.6702451643979543e-09, -4.87026474704777e-10, -9.023005953512353e-11, -1.339080096807166e-10, -1.2845104147007902e-10, -8.880719770676393e-11, -5.1739952600105e-11, -4.0016882169036094e-11, -8.573587152727047e-12, -2.8934635937227782e-11, -5.562662309943622e-12, 2.7164939134932675e-12, 2.508749111229669e-11, 2.268239207570133e-10, 8.977428800349685e-10, -5.072251507698411e-09]","[3.4248491829202976e-06, 3.067325451411307e-06, 1.8545662214819458e-06, 5.72904411910713e-07, 1.261806687580247e-06, 1.1610608225964825e-06, 5.549782713387685e-07, 1.8837867798993102e-07, 1.1268502930761315e-07, 5.172551720278307e-09, 5.8913624201295534e-08, 2.177434232919495e-09, 5.192747343230053e-10, 4.428882505180809e-08, 3.6204071420797845e-06, 5.671313192578964e-05, 0.0018104281043633819]",17
1884,0.16865629330277443,"[1.5431213251648757e-10, 1.5237590703098824e-11, 5.52917781004858e-11, 7.149837145947746e-12, 2.2009952888035755e-11, 3.666312045624842e-11, 5.82911583585366e-12, -1.2557068232443847e-11, -3.780887061766158e-11, -3.359357583776479e-11, 1.4752645719623425e-12, 4.177991719950258e-12, 1.9082515081980667e-11, 5.410250719650733e-11, 5.473133751765502e-11, 4.9440014582291525e-11, 3.4125150621955314e-11, 4.3079765449371976e-11, 6.102985478095846e-11, 2.8457684125848814e-11, -5.254146007160898e-09]","[4.1890916691045277e-07, 4.084625970790512e-09, 2.1512991565941775e-07, 3.5972613776635853e-09, 3.408928606063455e-08, 9.458855032562496e-08, 2.391030040627129e-09, 1.1095737662003557e-08, 1.005928567110459e-07, 7.94131054249192e-08, 1.5315088086609308e-10, 1.2283294381632004e-09, 2.5624236954513435e-08, 2.059749846239356e-07, 2.1079087275666097e-07, 1.7200332536049245e-07, 8.194621159418602e-08, 1.3059495529432752e-07, 2.620984105305979e-07, 5.6987396135355084e-08, 0.0019426028011366725]",21
1885,0.14166812226176262,"[2.6318153212301354e-10, 4.3685062511844563e-11, -1.3677949018634644e-13, 1.029931782220439e-11, 1.3624658692923397e-11, -3.8750339742543716e-11, -3.5551121074783865e-11, -9.601209801160526e-13, 4.648948587204771e-11, 6.793721835096633e-11, 6.87814319388913e-11, 7.806378460317731e-11, 1.0477591017021837e-09, 1.021477680218652e-09, 9.8776353762986e-10, 9.460293659557806e-10, 8.95724272531595e-10, -4.585650970057031e-09]","[5.415616897153086e-07, 1.4921177182714018e-08, 1.3165024626005106e-12, 7.464429963022212e-09, 1.3062639858674174e-08, 1.0566490260544015e-07, 8.893778868923619e-08, 6.486816639394988e-11, 1.5208597403670865e-07, 3.2478445177730464e-07, 3.3290640999439347e-07, 4.2882385287157376e-07, 7.725073373876512e-05, 7.342390017583966e-05, 6.865713658044115e-05, 6.297801155596972e-05, 5.645837518386543e-05, 0.0014797273324802518]",18
1886,0.17547502648085356,"[-2.5092863897846485e-10, -3.2492411539131183e-10, -1.7586912481881711e-10, -1.2357050105382683e-10, -1.381872533068318e-10, -1.4070257459142255e-10, -1.0624835733441529e-10, -6.900081200855723e-11, -4.5492502993849104e-12, 4.435075223740981e-11, 9.377522369735658e-11, 1.606719340907503e-10, 1.850795350311074e-10, 2.289715361758482e-10, 5.386192047929228e-10, 1.079163869377453e-09, 1.0583708354161558e-09, 1.0296993258052112e-09, 9.925752442185853e-10, 9.464656836044583e-10, 8.908783710737112e-10, -4.599602920762891e-09]","[1.9692354271683143e-06, 3.3018786780303344e-06, 2.1765010842500487e-06, 1.0745071676865336e-06, 1.3437413599604042e-06, 1.3931048670201562e-06, 7.943723971948202e-07, 3.350334054630366e-07, 1.4563286132585063e-09, 1.3841452073393157e-07, 6.188079737512453e-07, 1.8166018662668648e-06, 2.4104408566927304e-06, 3.68928908756061e-06, 2.0414718164829537e-05, 8.19510460132733e-05, 7.88234465289861e-05, 7.461060886271298e-05, 6.932766700629145e-05, 6.303611735347658e-05, 5.584914470091462e-05, 0.0014887453289702535]",22
1887,0.12277531158179045,"[6.911449884627885e-11, 1.0375570402842982e-09, 2.671943222232187e-10, 1.3478064497807196e-10, 1.9341286905394384e-10, 1.8863491324516701e-10, 1.9419268970644055e-10, 2.1956172990833522e-10, 2.2226401275027285e-10, 2.1587623355578955e-10, 8.632613512915555e-10, 1.017680939519039e-09, 9.879838058779455e-10, 9.51501655244158e-10, 9.076573936894761e-10, -4.703932798832966e-09]","[8.403458195971325e-08, 3.030145535376505e-06, 5.582022026828781e-07, 1.2783058309651096e-06, 2.632390987855615e-06, 2.5039394131454173e-06, 2.6536608856986277e-06, 3.392289954717853e-06, 3.47630589203618e-06, 3.279361862951191e-06, 5.244019484962337e-05, 7.287909829756245e-05, 6.868776108603925e-05, 6.37087068753317e-05, 5.7972709328169e-05, 0.0015570477116852999]",16
1888,0.02163490280508995,"[-1.970072389667621e-07, 2.5157717686852266e-07, 2.206497811130248e-07, 1.9313437960022384e-08, 1.7890002812492867e-09, -4.711281587077565e-09]","[7.956678018672392e-07, 1.1898292768819374e-06, 6.203530210768804e-05, 5.9519497881410643e-05, 5.630416490021162e-05, 0.0015619166661053896]",6
1889,0.10221145953983068,"[-1.5677539977332344e-07, 2.4620060656843634e-08, 2.6069317815569093e-09, 4.132543751644846e-10, 2.5123284008721214e-10, 2.46464654241052e-10, 2.3338445065412827e-10, 2.0560200764130343e-10, 3.261406977816961e-10, 1.0149009410653775e-09, 9.819031143720736e-10, 9.405362044745402e-10, 8.900454817606374e-10, -4.673836873081427e-09]","[8.003747643670067e-05, 1.458669771636778e-06, 8.302624223688326e-07, 3.0043781862332253e-06, 4.441529199539218e-06, 4.274535967851989e-06, 3.832864877040265e-06, 2.9746397558483295e-06, 7.484964044124354e-06, 7.248147448990494e-05, 6.784486322430894e-05, 6.224876415217295e-05, 5.5744763812981546e-05, 0.0015371873741969466]",14
1890,0.0036954162642359734,"[6.053834908925637e-07, 4.02180546643649e-07, 9.08589115056202e-08, -2.7573383576395827e-08]","[2.388184611845645e-06, 6.152812602522317e-06, 5.694647552445531e-05, 0.001486130990087986]",4
1891,0.02103863749653101,"[1.8846075988676603e-07, 1.3978116442103783e-07, 1.7683918329680637e-08, 1.3741808801981392e-09, 8.890695957219918e-10, -4.51542936374949e-09]","[4.684532086685067e-07, 4.495708253671182e-06, 2.528664845158346e-05, 5.9058853366877884e-05, 5.5622589570702985e-05, 0.001434755278751254]",6
1892,0.09350084979087114,"[9.452363336492908e-09, 2.4206254778391667e-09, 1.6893643428605998e-10, 2.3091353829052252e-10, 2.417595290626906e-10, 1.9928372840816166e-10, 1.4651348190231062e-10, 1.254676501583063e-10, 1.0270563566283641e-10, 5.706546901684817e-10, 9.778658993653266e-10, 9.330971550980394e-10, -4.353231553011483e-09]","[4.851251105719712e-06, 2.8633330657612532e-06, 2.0082898117834702e-06, 3.7521351714531193e-06, 4.11288829127443e-06, 2.7946239242737647e-06, 1.5105492821021471e-06, 1.107753746509843e-06, 7.422808039336815e-07, 2.2915350200491957e-05, 6.728810694767162e-05, 6.126795778982341e-05, 0.0013335314579308033]",13
1893,0.08081939909607172,"[-3.184373875697588e-10, 5.804335484471679e-11, 1.1635227503692391e-10, 5.17470580274626e-11, 1.0749180191782504e-11, 3.2424733037439424e-11, 2.1972871439013275e-11, -1.2994718148751083e-11, 8.622120795109822e-10, 9.484528717962348e-10, 9.048511939724335e-10, -4.289528732215331e-09]","[2.3588603426105692e-07, 2.370744311974704e-07, 9.526414146421303e-07, 1.8843041971194907e-07, 8.130746742551764e-09, 7.398310231110372e-08, 3.39745156452409e-08, 1.1882653083716832e-08, 5.2312792831799015e-05, 6.330109317786992e-05, 5.76147940591909e-05, 0.001294788671657443]",12
1894,0.1515266727656126,"[3.874234700412815e-12, -1.4649616242312646e-10, -1.6505553868118028e-10, -7.669687801525882e-11, -1.3646862806471205e-10, -1.1380320297238455e-10, -1.3383517905030118e-10, -1.0119195759106248e-10, -8.130119494298427e-11, -5.722356616333357e-11, -3.472067425236425e-11, -3.110356763813549e-11, 3.7966966376368205e-11, 7.064483026342216e-11, 6.579137928897083e-11, 7.057444212366093e-11, 4.904233130709201e-10, 9.566187841869578e-10, -4.052453927982924e-09]","[1.0562131169677969e-09, 1.5101921917448635e-06, 1.9170786345057422e-06, 4.139378120271431e-07, 1.3105251355227665e-06, 9.113572900787403e-07, 1.260434487448947e-06, 7.205625252026948e-07, 4.6512917606378323e-07, 2.3042497332426137e-07, 8.483127800218426e-08, 6.807695740462805e-08, 1.014358588236064e-07, 3.5118867458550085e-07, 3.0459142408290063e-07, 3.504891878947092e-07, 1.6924735973589122e-05, 6.439579738071188e-05, 0.0011556221870705485]",19
1895,0.012027384713292122,"[4.637093375947643e-09, 4.108895002019608e-09, 1.6609315311999495e-10, 2.0956639201763494e-10, -5.136414404915968e-09]","[1.9299850464449264e-06, 4.640759470930789e-06, 8.627811780570482e-07, 3.090458903898252e-06, 0.0018565208883956075]",5
1896,0.059736127965152264,"[1.9815227236819055e-09, 1.6960975957047708e-09, 5.420668913735938e-10, 2.803699772346846e-10, 1.987845721362902e-10, 1.5945246512050204e-10, 7.323454065399915e-10, 9.670820810825376e-10, 9.301807102346515e-10, -3.7893328475036014e-09]","[2.7629780561255757e-06, 2.024328296101885e-06, 5.169225460122107e-06, 5.531497663469054e-06, 2.780641580102383e-06, 1.7891312609208398e-06, 3.774084325414151e-05, 6.581219349754974e-05, 6.0885566199431196e-05, 0.0010104276007041335]",10
1897,0.03929723147302866,"[4.232794392766692e-10, 4.950466148123667e-10, 2.535096854661134e-10, 2.6506866146469577e-10, 2.426747969241916e-10, 6.06785122148068e-10, 9.312655091520128e-10, -3.6922802593153392e-09]","[1.2607635824224417e-07, 5.700937890651403e-07, 4.522398285189411e-06, 4.944205102219712e-06, 4.144088961766101e-06, 2.590893564047292e-05, 6.102766201365739e-05, 0.0009593321592546999]",8
1898,0.15985154267400503,"[-4.1157303259931055e-11, 9.309443493865643e-11, -4.069989137378549e-11, 8.824320441025435e-11, 1.5809577225914945e-13, -1.591615901574972e-11, -1.585309834795101e-11, -9.101165134028921e-12, -5.682566396603139e-12, -8.331114444148913e-12, 1.2204905489032747e-11, 2.3288929812403936e-11, 1.931921463083075e-11, 2.1273651243380876e-11, 2.926148559567743e-11, 3.038658560883256e-11, 1.5321989510486134e-10, 9.988057048104793e-10, 9.46510980703863e-10, -3.5507563556080868e-09]","[1.1919925668735232e-07, 6.098557605582755e-07, 1.1656447895802557e-07, 5.479516289597086e-07, 1.758815315611173e-12, 1.7826096154749393e-08, 1.768512092326091e-08, 5.828726834522513e-09, 2.2723158910054053e-09, 4.884115334391481e-09, 1.0482104961795358e-08, 3.816618487917367e-08, 2.6263865748887838e-08, 3.184665331446013e-08, 6.025213394877937e-08, 6.49745857117523e-08, 1.6520000372111099e-06, 7.020074554020539e-05, 6.304214912233874e-05, 0.0008871998288668692]",20
1899,0.021617624908685684,"[6.175352229575992e-09, 4.086243787781996e-09, 4.550347043608127e-10, 3.90953547313444e-10, 7.27616744633508e-10, -3.465078446396319e-09]","[4.467821668185934e-07, 2.6643340333976084e-06, 6.475693226093426e-06, 1.0755485163826961e-05, 3.725504211615771e-05, 0.0008449010201729834]",6
1900,0.1597546422854066,"[-6.358381182680617e-11, -1.3094416176362422e-11, -4.1310958126539177e-11, 2.0724756980006198e-11, -1.4406255702259507e-11, -6.843326599836885e-11, -6.326317941729442e-11, -5.4044775599226824e-11, -4.00515211274044e-11, -1.8221870193291245e-11, -8.52829005332234e-12, 7.544188364294602e-12, -1.676037260367469e-11, -9.845902738947476e-12, 5.5573332394254216e-12, 3.069322920823403e-11, 6.221956977414678e-11, 2.1929028037881437e-10, 9.67276148067242e-10, -3.2935485450025226e-09]","[2.844938080670545e-07, 1.2065684451556535e-08, 1.200909451881671e-07, 3.0224466485151424e-08, 1.4604339959589652e-08, 3.295446333595464e-07, 2.816318271925411e-07, 2.055356276287057e-07, 1.1288019408084438e-07, 2.3364989942820102e-08, 5.118039325680002e-09, 4.005020315389629e-09, 1.976728647434811e-08, 6.821671671985996e-09, 2.173264235239003e-09, 6.629257143231371e-08, 2.7241668476563063e-07, 3.3839073694252875e-06, 6.583861249964684e-05, 0.0007633220520801842]",20
1901,0.12314092833548784,"[1.7242297867259282e-10, 1.0263791205833428e-10, 1.38927105930442e-10, 1.0574742470570442e-10, 5.336976000025473e-11, 7.999379630918568e-11, 5.3123734577997794e-11, -3.2951423707683336e-12, -2.821121461438203e-11, -5.372192274366583e-11, -3.217915170439234e-11, -4.630385658233038e-11, -4.366463440819146e-11, -3.0588868243919265e-11, 6.026240617629242e-10, -3.1568907488122022e-09]","[2.0920401766488794e-06, 7.413022444779926e-07, 1.3581686744146282e-06, 7.86899533977703e-07, 2.0043344761688786e-07, 4.502900310399127e-07, 1.985897739587017e-07, 7.640610366621559e-10, 5.600454500154228e-08, 2.0308731052409712e-07, 7.286666203754066e-08, 1.508738591837755e-07, 1.3416502042673528e-07, 6.584252787433797e-08, 2.55548093264224e-05, 0.0007012918358668685]",16
1902,0.2027274165302515,"[-1.5209523918091605e-10, -6.933476709436448e-11, -1.4356872635179485e-10, -1.474713823279572e-10, -1.3865709969085316e-10, -5.507239803081987e-11, 2.1138648557267326e-12, 3.091749425920831e-11, -4.33253476497808e-12, -1.2962077591827104e-11, 2.5996985814069618e-11, 3.904965586998266e-11, 7.174617150385032e-11, 5.4397382431847774e-11, 8.167156534399922e-11, 1.0485569357232549e-10, 1.2362823265110734e-10, 1.190168102960243e-10, 1.247393438541522e-10, 1.2406832505806875e-10, 1.138116406673717e-10, 8.762458814093321e-11, 7.095147386282363e-11, 5.830847610299728e-11, -4.460805058670303e-09]","[1.6278371504085953e-06, 3.382842805876862e-07, 1.450438844585733e-06, 1.5303656937248888e-06, 1.352894514639047e-06, 2.1342616207675746e-07, 3.1443736503433684e-10, 6.726486390107311e-08, 1.3208814042542372e-09, 1.1823033219116041e-08, 4.755823113100632e-08, 1.0730356336807745e-07, 3.622239717060438e-07, 2.082263534930462e-07, 4.6937665842960996e-07, 7.736841780570103e-07, 1.0755113635241287e-06, 9.967731102733524e-07, 1.0949306670227088e-06, 1.083182269212557e-06, 9.114924068853725e-07, 5.402958436206973e-07, 3.542440367709787e-07, 2.392451108335081e-07, 0.0014002519892528653]",25
1903,0.10281198099255562,"[3.4145844485244936e-10, 1.8460347139814814e-10, 2.496625406411823e-10, 1.4093794187264308e-10, 1.0626567681359944e-10, 1.1569013802503747e-10, 6.551204717597514e-11, 4.290790292516e-11, -1.0236257154405681e-11, 3.7887141340897657e-11, 5.702514016547866e-10, 1.0422421814482163e-09, 9.950414936454877e-10, -2.8232394200244926e-09]","[2.0511406546575017e-06, 2.398056494712364e-06, 4.386180080473423e-06, 1.3977695516587119e-06, 7.946313758111501e-07, 9.418296826879669e-07, 3.020105054929445e-07, 1.2955503336797847e-07, 7.373303301250189e-09, 1.010097747666805e-07, 2.288297218910884e-05, 7.643935532541946e-05, 6.967261288082227e-05, 0.0005608866340480745]",14
1904,0.02154837641865015,"[-9.630458208675918e-09, -2.217196870546445e-09, 1.5438257339184247e-09, 3.740228682325153e-10, 7.773378052355895e-10, -2.7710285177562355e-09]","[5.111059522278083e-07, 4.087030447408324e-08, 2.981627858389402e-06, 9.844099622569047e-06, 4.252058715792373e-05, 0.0005403332761488855]",6
1905,0.029969384893774986,"[-1.9904164982875727e-09, -4.893826677232482e-09, 5.085799004156399e-10, 2.1118531923214334e-10, 4.0322822858485097e-10, 9.811342849275206e-10, -2.7143678416052808e-09]","[2.900966364904889e-07, 2.591763177406392e-06, 2.0223465071467217e-06, 3.13839154841844e-06, 1.1441462447692174e-05, 6.773866334697232e-05, 0.0005184622132219374]",7
1906,-0.02175701968371868,[-2.021760714399079e-08],[0.028763335198163986],1
1907,0.17679911386221647,"[8.567636183842708e-11, 2.0875748352189305e-10, 3.0662941630232865e-10, 4.87494544731959e-10, 6.487912984631805e-10, 7.386830036537617e-10, 8.199828593902225e-10, 9.121959854141437e-10, 9.933204259127137e-10, 1.0637573044647297e-09, 1.1198851845861668e-09, 1.1579036618414307e-09, 1.1846031933160361e-09, 1.200988752891874e-09, 1.2072235433535639e-09, 1.2038995356178361e-09, 1.1910855635122175e-09, 1.168421359665217e-09, 1.1335316019156494e-09, 1.0914474879442082e-09, 1.040724062484344e-09, -2.0550687818143842e-09]","[5.165373977433774e-07, 3.0666469683637843e-06, 6.616180598939536e-06, 1.6723193766665645e-05, 2.9620321583934128e-05, 3.839687633444555e-05, 4.73139516543597e-05, 5.8553923736326396e-05, 6.943180051166564e-05, 7.96278181951493e-05, 8.825244003674015e-05, 9.434623643755913e-05, 9.87473686109297e-05, 0.00010149802983505651, 0.00010255459346808493, 0.00010199061944149435, 9.983104973798618e-05, 9.606798994354904e-05, 9.041635348694399e-05, 8.382728265132755e-05, 7.621683471370488e-05, 0.0002971887879539281]",22
1908,0.19042791705578566,"[2.7246249700851877e-09, 1.82830861561456e-09, 1.8993324690796953e-09, 9.866878425413006e-10, 9.650076293610255e-10, 9.259621958079833e-10, 8.799411199689189e-10, 8.407489149320213e-10, 8.103261395220329e-10, 7.78092368314276e-10, 7.460091433486582e-10, 7.135475543762482e-10, 6.897478699308124e-10, 6.639411798126105e-10, 6.314196387968707e-10, 5.97588700745888e-10, 5.664353985856962e-10, 5.503527078509762e-10, 5.120529000812724e-10, 4.6287823574076015e-10, 6.188683454588784e-10, 1.009049843680998e-09, 9.52336765003281e-10, -3.3512268515778487e-09]","[0.0005223880289122462, 0.00023522241099271923, 0.00025385263143107295, 6.85076811350882e-05, 6.553015555255115e-05, 6.0334568843245506e-05, 5.448624870041385e-05, 4.974074909114279e-05, 4.6206107072066516e-05, 4.2603176552802324e-05, 3.9162281609606e-05, 3.582824137993157e-05, 3.347807432874106e-05, 3.1019797461340204e-05, 2.805536314554047e-05, 2.5129536879830994e-05, 2.2577740310225636e-05, 2.131385190295987e-05, 1.845055157900788e-05, 1.5076940144354012e-05, 2.695108560146764e-05, 7.164814451243728e-05, 6.3820589275565e-05, 0.0007902915240265429]",24
1909,0.1134284995496273,"[1.184108922025473e-09, 5.877534570153387e-10, 6.128773599733961e-10, 4.857932389690234e-10, 4.32887115042746e-10, 3.633205403197337e-10, 3.1819927248655233e-10, 2.7079008479979905e-10, 2.250169217621334e-10, 1.6209524000831976e-10, 1.9157211927911533e-10, 2.334053228469912e-10, 2.0649529308691683e-10, 1.5086422389121168e-10, -5.818241888277953e-09]","[4.385110150906257e-05, 2.4309169020853005e-05, 2.6431807782500982e-05, 1.6606672943453304e-05, 1.318648355663754e-05, 9.28879944694927e-06, 7.124888725229539e-06, 5.159946795174619e-06, 3.5629527701530606e-06, 1.8489290596335195e-06, 2.5825233933574054e-06, 3.833550636045402e-06, 3.000543983944226e-06, 1.6015933397284243e-06, 0.0023821177892386913]",15
1910,0.12223504856228828,"[8.176127552772527e-10, 5.117329338055754e-10, 4.957821375661808e-10, 3.487121980061403e-10, 2.971410062446722e-10, 1.8485393771250358e-10, 1.6768809951717145e-10, 1.6412828041101335e-10, 1.6205616015785296e-10, 1.6044056361241843e-10, 1.4103519740960024e-10, 8.282908386947341e-11, 6.373480215815519e-11, 8.943834561847552e-10, 9.415596080586397e-10, -3.7227589899657687e-09]","[4.7040834033396095e-05, 1.8427501345286146e-05, 1.7296628357144073e-05, 8.556851753382944e-06, 6.213050710357493e-06, 2.404568022029707e-06, 1.978719410544727e-06, 1.8955994391944841e-06, 1.8480376411389443e-06, 1.8113737496605609e-06, 1.3996992720421986e-06, 4.827757607017702e-07, 2.85846567749104e-07, 5.628947474178858e-05, 6.238430796656758e-05, 0.0009752355981618166]",16
1911,0.17022238858044147,"[1.2841071539426707e-09, 5.33737554153646e-10, 2.7384319811751823e-10, 2.1101789760002987e-10, 2.0824322821688668e-10, 2.0288928870293432e-10, 1.0929303295714732e-10, -2.552536307320885e-11, -4.827250404959571e-11, -4.9364075327407164e-11, -7.505818883091209e-11, -6.345680231278905e-11, -7.914380956153266e-11, -7.55071630220705e-11, -5.941603459236333e-11, -7.538814711383068e-11, -8.965629627599725e-11, -8.869995016258514e-11, 1.4494518085772512e-10, 9.290248570437143e-10, -3.784552671248775e-09]","[0.00011603319580899552, 2.0046347344759852e-05, 5.276957836031215e-06, 3.1334175218944438e-06, 3.0515568596456433e-06, 2.8966626359760994e-06, 8.405521043641784e-07, 4.5848331353681715e-08, 1.6397564195358427e-07, 1.7147534947525855e-07, 3.9643856553084333e-07, 2.833583891970193e-07, 4.4077162897337985e-07, 4.011954786165006e-07, 2.4842026391524996e-07, 3.9993173572838714e-07, 5.656414714394487e-07, 5.536386424864759e-07, 1.4783840924792457e-06, 6.0734346334356815e-05, 0.0010078799678012729]",21
